Observer ,SITE NAME,Date,Start Time,GPS waypoint,"Anth Edge, River, Interior, Both 100m",Anth Edge or Interior 100m,50m Anth or Interior,"50m Anth, Riparian, Interior, Both Anth and River",FocAl Age/Sex,Scan,Activity ,Dist to NN (m) with >10m,# NN within 5 m,lat,lon,Anth Distance,Raw River Distance
Reilly Miller,La Selva,20230523,1329,OHB3023,I,I,I,I,AM,12,R,1,4,10.432824,-84.00446,104.9952088,105.0041005
Reilly Miller,La Selva,20230523,1329,OHB3023,I,I,I,I,AM,13,OV,,,10.432824,-84.00446,104.9952088,105.0041005
Reilly Miller,La Selva,20230523,1329,OHB3023,I,I,I,I,AM,14,OV,,,10.432824,-84.00446,104.9952088,105.0041005
Reilly Miller,La Selva,20230523,1329,OHB3023,I,I,I,I,AM,15,R,,,10.432824,-84.00446,104.9952088,105.0041005
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,1,R,0,1,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,2,R,0,1,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,3,R,0,1,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,4,R,0,1,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,5,R,3,1,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,6,R,,,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,7,R,,,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,8,R,,,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,9,R,,,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,10,R,,,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,11,R,,,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,12,R,,,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,13,R,,,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,14,R,,,10.43215,-84.004658,47.7376978,64.69181774
Reilly Miller,La Selva,20230523,1402,OHB3024,B,E,E,E,AF,15,R,,,10.43215,-84.004658,47.7376978,64.69181774
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,1,R,>10,,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,2,F,6,1,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,3,R,8,2,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,4,F,8,1,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,5,F,>10,,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,6,F,,,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,7,F,8,1,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,8,F,,,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,9,F,,,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,10,OV,,,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,11,OV,,,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,12,OV,,,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,13,OV,,,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,14,R,3,2,10.43033,-84.0034,0,76.49272114
Francesca Kaser,La Selva,20230524,734,OHB1207,B,E,E,E,AM,15,R,3,,10.43033,-84.0034,0,76.49272114
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,1,R,5,1,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,2,R,5,1,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,3,R,5,1,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,4,R,4,2,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,5,OV,,,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,6,L,,,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,7,OV,,,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,8,R,2,2,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,9,R,,,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,10,OV,,,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,11,OV,,,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,12,OV,,,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,13,OV,,,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,14,OV,,,10.431609,-84.004664,9.668287989,41.1570493
Amy Schreier,La Selva,20230524,747,OHB7703,B,E,E,B,AF,15,OV,,,10.431609,-84.004664,9.668287989,41.1570493
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,1,F,,0,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,2,L,>10,0,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,3,F,8,0,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,4,F,,0,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,5,R,,,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,6,R,,,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,7,R,>10,0,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,8,OV,,,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,9,F,,,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,10,F,,,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,11,OV,,,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,12,R,1,1,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,13,OV,,,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,14,R,,0,10.431926,-84.004608,22.40669755,60.03467519
Reilly Miller,La Selva,20230524,813,OHB3025,B,E,E,E,AM,15,OV,,,10.431926,-84.004608,22.40669755,60.03467519
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,1,F,,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,2,F,,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,3,F,,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,4,F,,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,5,F,7,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,6,F,8,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,7,F,3,2,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,8,OV,,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,9,R,,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,10,R,0.5,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,11,F,,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,12,L,,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,13,R,,,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,14,R,2,2,10.43192,-84.0047,24.83378791,50.58897594
Francesca Kaser,La Selva,20230524,828,OHB1208,B,E,E,E,AF,15,R,2,,10.43192,-84.0047,24.83378791,50.58897594
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,1,R,1,2,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,2,R,1,3,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,3,R,1,5,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,4,R,1,4,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,5,S,0,5,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,6,S,0,3,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,7,R,0.5,2,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,8,L,,,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,9,L,,,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,10,L,,,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,11,OV,,,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,13,OV,,,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,14,OV,,,10.432193,-84.004743,54.5630057,57.05552334
Amy Schreier,La Selva,20230524,858,OHB7704,B,E,I,I,AF,15,OV,,,10.432193,-84.004743,54.5630057,57.05552334
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,1,R,0.5,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,2,R,1,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,3,R,,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,4,R,,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,5,R,0.5,3,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,6,L,0,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,7,R,3,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,8,R,0.5,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,9,R,0.5,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,10,R,0.5,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,11,R,1,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,12,R,1,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,13,R,1,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,14,R,1,,10.43232,-84.0048,54.89554099,54.86660276
Francesca Kaser,La Selva,20230524,953,OHB1209,B,E,I,I,AF,15,R,0.5,,10.43232,-84.0048,54.89554099,54.86660276
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,1,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,2,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,3,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,4,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,5,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,6,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,7,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,8,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,9,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,10,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,11,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,12,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,13,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,14,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1013,OHB3026,I,I,I,I,AF,15,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,1,R,1,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,2,R,2,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,3,R,2,0,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,4,R,4,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,5,R,0.5,6,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,6,R,0.5,6,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,7,R,4,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,8,R,4,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,9,OV,,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,10,F,,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,11,F,3,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,12,F,5,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,13,L,,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,14,OV,,,10.43211,-84.0047,44.39911378,59.03182614
Francesca Kaser,La Selva,20230524,1027,OHB1210,B,E,E,E,AM,15,OV,,,10.43211,-84.0047,44.39911378,59.03182614
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,1,R,1,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,2,R,1,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,3,R,0.5,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,4,R,1,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,5,R,1,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,6,L,1,2,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,7,F,4,2,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,8,F,4,2,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,9,R,2,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,10,R,2,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,11,R,1,3,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,12,R,3,2,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,13,R,6,0,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,14,R,1,,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1049,OHB3027,I,I,I,I,AM,15,R,1,,10.433274,-84.00448,116.1006272,116.087124
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,1,R,2,3,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,2,R,1,3,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,3,R,1,4,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,4,R,1,5,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,5,R,1,5,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,6,R,2,5,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,7,R,2,6,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,8,R,2,6,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,9,R,2,6,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,10,R,2,6,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,11,R,2,6,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,12,R,2,6,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,13,R,2,6,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,14,R,2,6,10.43213,-84.0047,46.5332114,59.65508886
Francesca Kaser,La Selva,20230524,1058,OHB1211,B,E,E,E,AF,15,OV,,,10.43213,-84.0047,46.5332114,59.65508886
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,1,R,2,2,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,2,L,,,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,3,R,>10,0,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,4,F,>10,0,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,5,R,10,0,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,6,F,,0,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,7,R,,0,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,8,L,,,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,9,R,,,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,10,R,,,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,11,F,,,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,12,OV,,,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,13,OV,,,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,14,F,,,10.433274,-84.00448,116.1006272,116.087124
Reilly Miller,La Selva,20230524,1626,OHB3028,I,I,I,I,AM,15,OV,,,10.433274,-84.00448,116.1006272,116.087124
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,1,R,1,3,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,2,L,,2,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,3,OV,,,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,4,OV,,,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,5,L,,,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,6,OV,,,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,7,L,,,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,8,OV,,,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,9,OV,,,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,10,L,2,2,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,11,L,1,2,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,12,L,,,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,13,L,4,,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,14,F,5,1,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,808,OHB7705,B,E,E,E,A,15,R,4,2,10.431279,-84.004228,0,66.70120202
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,1,R,,,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,2,R,,,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,3,L,,,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,4,L,,,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,5,R,,0,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,6,L,,,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,7,L,,,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,8,R,,,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,9,R,,,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,10,R,,,10.431261,-84.004552,0,35.59048559
Amy Schreier,La Selva,20230525,926,OHB7706,B,E,E,B,A,11,R,,,10.431261,-84.004552,0,35.59048559
