LAT,LONG,WAYPOINT,#Howl bouts per 30 min sample,roar bouts per hour,Anth Distance (m),Raw River Distance (m)
10.43257099,-84.00487703,OHS7039,,0,53.84316176,53.81953031
10.43666697,-84.00968498,OHS704,,0,139.3172494,139.3215909
10.43256202,-84.00489002,OHS7040,,2,52.21930071,52.19299905
10.43284399,-84.004613,OHS7041,,0,89.26711282,89.24857532
10.43288698,-84.00459297,OHS7042,,0,92.54016998,92.51995721
10.43277299,-84.00477301,OHS7043,,2,70.34706006,70.35593685
10.43347699,-84.00759897,OHS7044,,0,150.4854012,150.4777047
10.43353499,-84.00759797,OHS7045,,0,145.3176247,145.3488822
10.43329502,-84.00736202,OHS7046,,4,141.8235983,141.8161225
10.43334497,-84.007403,OHS7047,,0,144.5711164,144.5647038
10.43322796,-84.007287,OHS7048,,0,136.0700444,136.110034
10.43324397,-84.00729303,OHS7049,,0,136.1846374,136.2152842
10.43697601,-84.00993702,OHS705,,4,114.9226911,114.9808371
10.43375602,-84.00757399,OHS7050,,0,124.4214904,124.4496321
10.43371998,-84.00764901,OHS7051,,0,132.5856379,132.6191236
10.43368201,-84.00755002,OHS7052,,2,129.234288,129.2866481
10.43354404,-84.00750501,OHS7053,,0,138.3325581,138.3179463
10.43348696,-84.00733796,OHS7054,,2,131.1374686,131.16755
10.43349601,-84.00734902,OHS7055,,0,131.1884462,131.2164991
10.43350498,-84.00733897,OHS7056,,0,129.7136066,129.7427689
10.43352904,-84.00730896,OHS7057,,0,125.5392882,125.5707978
10.43322402,-84.00719102,OHS7058,,0,126.1656658,126.2047789
10.431121,-84.00702196,OHS7059,,0,0,184.7967092
10.43696201,-84.00994599,OHS706,,2,116.6899843,116.752244
10.43112201,-84.00704904,OHS7060,,0,0,187.434667
10.43104104,-84.00721902,OHS7061,,0,0.105479031,208.1076909
10.431005,-84.00726001,OHS7062,,0,0,213.8670429
10.43069604,-84.00804204,OHS7063,,2,81.6172043,306.0037123
10.43059998,-84.00823097,OHS7064,,2,104.6854011,329.2576676
10.43062203,-84.00829501,OHS7065,,0,110.4996324,334.6206637
10.43055698,-84.00828897,OHS7066,,0,112.3238863,337.0273125
10.43600899,-84.020634,OHS7067,,0,102.6483924,102.6814719
10.43579902,-84.02072604,OHS7068,,2,127.4192504,127.4646238
10.43854804,-84.01483398,OHS7069,,0,116.6584729,116.7084086
10.43692002,-84.00991699,OHS707,,2,120.236869,120.2836494
10.43849104,-84.01489601,OHS7070,,0,122.6883503,122.7328489
10.43846204,-84.01494001,OHS7071,,0,125.7036469,125.709807
10.438455,-84.01500396,OHS7072,,2,126.3212583,126.3200656
10.43846003,-84.015025,OHS7073,,2,125.6716184,125.7032919
10.43843899,-84.01500296,OHS7074,,0,128.0967887,128.0952275
10.43846397,-84.014866,OHS7075,,0,125.8164823,125.8279703
10.43848299,-84.01487497,OHS7076,,2,123.6719195,123.6910662
10.43850504,-84.014866,OHS7077,,0,121.273007,121.2837731
10.43847998,-84.01485703,OHS7078,,0,124.0852109,124.0960973
10.43852398,-84.01490204,OHS7079,,0,119.0175459,119.0535213
10.43675699,-84.00996703,OHS708,,4,139.0969922,139.1415558
10.43844,-84.01488704,OHS7080,,0,128.3749565,128.4163311
10.43848098,-84.01481596,OHS7081,,0,124.1165017,124.1955096
10.43849699,-84.014794,OHS7082,,0,122.3761272,122.4823923
10.43852599,-84.01476298,OHS7083,,0,119.2872418,119.3556174
10.43847897,-84.01514302,OHS7084,,2,123.1705404,123.1659536
10.438512,-84.01521301,OHS7085,,0,119.2129022,119.1990729
10.43851803,-84.01515299,OHS7086,,0,118.8122348,118.8161266
10.43851401,-84.01513296,OHS7087,,0,119.2929576,119.3150517
10.43836397,-84.01484697,OHS7088,,0,136.962687,136.976661
10.43848098,-84.01501101,OHS7089,,0,123.4156792,123.4218739
10.436787,-84.00993702,OHS709,,2,134.9290034,134.9526768
10.43616498,-84.00944098,OHS7090,,0,147.5412536,147.5700397
10.435709,-84.00919799,OHS7091,,0,133.0945923,133.099478
10.43570104,-84.00919204,OHS7092,,2,132.6352648,132.6374703
10.4365,-84.00947099,OHS7093,,0,139.6236978,139.6334551
10.43653797,-84.00951097,OHS7094,,0,142.5688418,142.5729358
10.43658298,-84.00953804,OHS7095,,0,143.4224108,143.4457814
10.43646497,-84.00957601,OHS7096,,0,151.7686883,151.7770914
10.42961704,-84.01028101,OHS7097,,2,337.7244179,578.796821
10.42966297,-84.009963,OHS7098,,2,302.5503693,544.8313883
10.42967504,-84.00992302,OHS7099,,0,297.991019,540.2533743
10.43677501,-84.00994197,OHS710,,4,136.357762,136.3827495
10.42957203,-84.01000097,OHS7100,,0,308.7555154,552.0430449
10.42860299,-84.00424202,OHS7101,,0,55.80173078,55.81386195
10.429381,-84.00454301,OHS7102,,2,33.72162572,47.63086641
10.42914002,-84.00484602,OHS7103,,0,62.17888312,86.80412144
10.42824903,-84.00445199,OHS7104,,0,98.16199393,98.20128562
10.42827602,-84.00458098,OHS7105,,0,107.3956846,107.422262
10.42829898,-84.004655,OHS7106,,0,112.1728606,112.198815
10.42828901,-84.00427999,OHS7107,,0,79.87431445,79.86629594
10.42835598,-84.00407396,OHS7108,,0,56.78088,56.79645076
10.43648299,-84.00957601,OHS7109,,0,151.1657604,151.1826576
10.43668801,-84.00994901,OHS711,,0,145.7640805,145.7681802
10.43643203,-84.00952698,OHS7110,,0,147.6953802,147.7351035
10.43654996,-84.00968598,OHS7111,,0,151.7734517,151.760952
10.43644904,-84.00956796,OHS7112,,0,151.470192,151.4807196
10.43567497,-84.02079804,OHS7113,,0,142.4391419,142.4962256
10.43568897,-84.020777,OHS7114,,0,140.4492626,140.4975897
10.43572803,-84.02079896,OHS7115,,0,136.6890291,136.7523686
10.437002,-84.01032401,OHS7116,,0,127.3774262,127.3606333
10.437061,-84.01030599,OHS7117,,0,120.5691374,120.5673964
10.43712404,-84.01043901,OHS7118,,0,119.3031182,119.3380212
10.43708196,-84.010508,OHS7119,,0,126.1083331,126.1522965
10.436701,-84.00989897,OHS712,,0,142.7454125,142.7628564
10.43710903,-84.01039501,OHS7120,,0,119.2674608,119.2711872
10.43705204,-84.01053398,OHS7121,,0,130.1559526,130.2255987
10.43717198,-84.01033097,OHS7122,,2,110.1759082,110.2437726
10.43703401,-84.01055703,OHS7123,,0,132.8745275,132.9676617
10.43091497,-84.00398101,OHS7124,,0,0,67.05082507
10.43089502,-84.00394798,OHS7125,,0,0,68.87501756
10.43084197,-84.00391404,OHS7126,,2,0,68.20456721
10.43082604,-84.00393298,OHS7127,,0,0,65.48577849
10.43563499,-84.02007602,OHS7128,,0,132.2357803,132.3251256
10.43559803,-84.02006202,OHS7129,,0,136.2053399,136.3065146
10.43670896,-84.00985697,OHS713,,0,140.5686445,140.5561338
10.43576902,-84.02044902,OHS7130,,0,124.7673323,124.8358751
10.43571898,-84.02043301,OHS7131,,0,129.8329849,129.9363345
10.43566399,-84.02042303,OHS7132,,0,135.6120019,135.7029614
10.43564304,-84.02040602,OHS7133,,0,137.5480472,137.5801969
10.43566802,-84.02036101,OHS7134,,0,133.8552803,133.9419832
10.43571596,-84.02076501,OHS7135,,0,137.258376,137.3060832
10.43571202,-84.02075202,OHS7136,,2,137.4112232,137.4575718
10.43081003,-84.00403901,OHS7137,,0,0,55.32288686
10.43082001,-84.00407698,OHS7138,,0,2.032615137,52.49357012
10.43131596,-84.00467796,OHS7139,,0,12.45816153,27.10266605
10.43667804,-84.00984096,OHS714,,0,143.2799017,143.3111329
10.43130901,-84.00466396,OHS7140,,0,10.9182558,27.99348603
10.43134304,-84.00465701,OHS7141,,0,10.73340387,30.62515682
10.43192298,-84.00472901,OHS7142,,0,26.80044296,47.83283163
10.43222297,-84.00479003,OHS7143,,2,52.97567154,52.97797522
10.43213697,-84.00479296,OHS7144,,0,50.0796888,50.06672755
10.43761698,-84.01198003,OHS7145,,2,126.8779519,126.8903712
10.43582702,-84.02061297,OHS7146,,0,121.9783269,121.9950899
10.43571596,-84.02059704,OHS7147,,0,133.6669798,133.7323009
10.43567799,-84.02062797,OHS7148,,0,138.4718349,138.4904211
10.43564597,-84.02065203,OHS7149,,2,142.4587931,142.4914584
10.43646304,-84.00959697,OHS715,,0,154.020055,154.0317689
10.43582803,-84.02044198,OHS7150,,2,118.2181632,118.2835259
10.43577204,-84.02047098,OHS7151,,0,124.9466315,125.0138169
10.43578704,-84.02037903,OHS7152,,0,121.3397595,121.3690003
10.43765604,-84.01203903,OHS7153,,2,127.3003447,127.3506523
10.43763399,-84.01203501,OHS7154,,0,128.9450859,128.9864049
10.43578897,-84.02000302,OHS7155,,0,114.7951585,114.9351992
10.43571797,-84.02005498,OHS7156,,0,122.9040262,123.0047242
10.43571797,-84.020043,OHS7157,,0,122.8228202,122.932837
10.435665,-84.020043,OHS7158,,0,128.6787443,128.790866
10.43585602,-84.01980998,OHS7159,,0,108.5256684,108.5893704
10.436485,-84.00962303,OHS716,,0,156.02788,156.0372967
10.43585703,-84.01981501,OHS7160,,0,108.347405,108.4177137
10.43588402,-84.01983999,OHS7161,,0,105.0779847,105.1094012
10.43585904,-84.01988097,OHS7162,,0,107.4326551,107.42824
10.43584504,-84.019886,OHS7163,,0,108.937063,108.9346146
10.43590296,-84.01983404,OHS7164,,0,103.0583758,103.108407
10.43590698,-84.01980001,OHS7165,,0,103.0686687,103.071422
10.438354,-84.01359497,OHS7166,,2,157.7062524,157.7211321
10.438341,-84.01360997,OHS7167,,0,158.4950867,158.5233685
10.43833899,-84.01359304,OHS7168,,0,159.3381992,159.3578013
10.43580104,-84.02050601,OHS7169,,0,122.5034495,122.5550253
10.43649699,-84.00963896,OHS717,,0,155.7821906,155.8446066
10.435824,-84.02049604,OHS7170,,0,119.8004564,119.8576924
10.43584596,-84.02050501,OHS7171,,0,117.6027647,117.6417898
10.43579299,-84.02039403,OHS7172,,0,120.994549,121.072061
10.43579601,-84.020418,OHS7173,,0,121.1478389,121.2514071
10.43579601,-84.02041004,OHS7174,,0,120.9814986,121.0949296
10.43579098,-84.020446,OHS7175,,0,122.3208564,122.3881497
10.43056302,-84.003692,OHS7176,,0,10.28455826,64.82787526
10.43574203,-84.020634,OHS7177,,0,131.6428661,131.6785244
10.43574203,-84.020634,OHS7178,,0,131.6428661,131.6785244
10.43574203,-84.020634,OHS7179,,0,131.6428661,131.6785244
10.43607404,-84.01363604,OHS718,,0,374.3889304,374.4833462
10.43574203,-84.020634,OHS7180,,0,131.6428661,131.6785244
10.43032204,-84.00358899,OHS7181,,2,11.37138842,58.75648067
10.43034601,-84.00360097,OHS7182,,0,10.35356988,59.19104232
10.43047199,-84.00355797,OHS7183,,0,0,71.01623706
10.430474,-84.00354699,OHS7184,,0,0,72.1318831
10.43044198,-84.00346301,OHS7185,,0,0,77.67109986
10.43042899,-84.00346099,OHS7186,,0,0,77.03193121
10.43036303,-84.00325203,OHS7187,,2,2.440025118,85.46098619
10.43036998,-84.00325597,OHS7188,,2,2.100132447,86.14853189
10.430373,-84.003247,OHS7189,,2,3.118591443,85.36551261
10.43605702,-84.01367401,OHS719,,0,378.6032919,378.7005718
10.43496201,-84.02186003,OHS7190,,0,248.7105684,248.7505719
10.43501297,-84.02193597,OHS7191,,0,247.1166419,247.145342
10.43497299,-84.02193597,OHS7192,,0,251.0972121,251.1281079
10.43483603,-84.02186698,OHS7193,,0,261.8205324,261.86584
10.43172701,-84.00325103,OHS7194,,0,0,165.7104117
10.431739,-84.00332001,OHS7195,,0,0,171.915351
10.43155996,-84.00355697,OHS7196,,2,2.996888643,145.2968159
10.43371604,-84.00473496,OHS7197,,0,92.71532694,92.70921865
10.43371403,-84.004742,OHS7198,,0,91.92675273,91.92013116
10.43370699,-84.00472498,OHS7199,,0,93.71361554,93.70377163
10.43730802,-84.009602,OHS720,,2,68.86324113,69.00430813
10.43748898,-84.00965698,OHS721,,2,51.56839788,51.58728415
10.43745596,-84.00950401,OHS722,,4,50.08567414,50.12676111
10.43747599,-84.00945598,OHS723,,2,46.36371103,46.37315663
10.43752796,-84.00944701,OHS724,,2,40.58904825,40.5984708
10.43743098,-84.00951499,OHS725,,2,53.08794135,53.13045747
10.43744498,-84.00957098,OHS726,,4,53.3797284,53.49529051
10.43740902,-84.00941399,OHS727,,0,52.12171725,52.10263568
10.43722001,-84.009401,OHS728,,0,71.5951537,71.66317239
10.43734004,-84.009185,OHS729,,0,51.89612259,51.9855693
10.43376398,-84.00765697,OHS730,,0,129.2459621,129.2509626
10.42357402,-84.00177699,OHS731,,0,124.1450979,124.1524066
10.42423401,-84.001636,OHS732,,0,125.8241133,125.8324727
10.42413896,-84.00174497,OHS733,,0,133.8772211,133.8853632
10.42419696,-84.00165402,OHS734,,2,126.2584022,126.2667239
10.42408397,-84.00172804,OHS735,,0,130.5424283,130.5504908
10.42384299,-84.00203498,OHS736,,2,157.5646467,157.5725547
10.42381902,-84.00200204,OHS737,,0,153.3830704,153.3909484
10.42397602,-84.00183298,OHS738,,2,139.677989,139.6857993
10.43745596,-84.00952497,OHS739,,0,50.79784544,50.85011673
10.43232397,-84.00677696,OHS740,,0,88.40586317,109.3920077
10.43245699,-84.00667998,OHS741,,2,93.23803808,93.28246881
10.43234602,-84.00675902,OHS742,,0,89.30969844,106.5399917
10.43232498,-84.006769,OHS743,,0,88.00488935,108.5589451
10.4323,-84.00678098,OHS744,,0,86.46456595,110.9526134
10.43221601,-84.00671401,OHS745,,0,74.64587657,108.5608022
10.43233696,-84.00675399,OHS746,,0,88.17139079,106.4991124
10.43229799,-84.00673999,OHS747,,0,83.74392006,107.0309943
10.431451,-84.00625602,OHS748,,0,0,93.26502202
10.43148603,-84.00635703,OHS749,,0,0,101.7026471
10.43168703,-84.00623901,OHS750,,0,0,80.76086197
10.43162199,-84.00621403,OHS751,,0,0,81.19901651
10.43168502,-84.00619098,OHS752,,0,0,76.05540537
10.43184201,-84.006007,OHS753,,0,7.087939968,50.51540753
10.43177596,-84.00557499,OHS754,,0,4.938159697,10.4352517
10.43165602,-84.005475,OHS755,,0,5.883815835,5.909083022
10.43174897,-84.00552101,OHS756,,0,6.059969172,6.24862218
10.43186104,-84.00548598,OHS757,,0,2.380652324,0
10.43163397,-84.00550903,OHS758,,0,6.115322416,10.31173264
10.43168896,-84.005519,OHS759,,0,3.516786882,8.805553086
10.43171201,-84.00551397,OHS760,,0,4.79551911,7.223076497
10.43158896,-84.00539302,OHS761,,0,0.752450553,0.774337332
10.43167303,-84.00546402,OHS762,,0,4.030777988,4.038497032
10.43173799,-84.00554499,OHS763,,0,3.413668842,9.142697923
10.43173498,-84.00557097,OHS764,,0,1.49296872,11.88836968
10.43131001,-84.00541599,OHS765,,0,8.800208891,14.38774837
10.43169902,-84.00552202,OHS766,,0,3.41300876,8.632948671
10.43131596,-84.00460202,OHS767,,0,4.154593417,34.15465718
10.43121203,-84.00448099,OHS768,,0,0,39.26806645
10.43155996,-84.00463304,OHS769,,0,6.96517093,42.72093438
10.43203102,-84.00475097,OHS770,,2,38.3051837,50.68920167
10.430393,-84.003472,OHS7704,0,0,0,73.769
10.430366,-84.003488,OHS7705,0,0,0.217,70.623
10.43159,-84.004641,OHS7706,0,0,7.424,42.895
10.431596,-84.004641,OHS7707,1,2,7.343,43.102
10.432181,-84.004766,OHS7708,0,0,54.149,54.267
10.431726,-84.004173,OHS7709,1,2,0,96.325
10.43190102,-84.00460303,OHS771,,0,19.59193393,59.35286342
10.431704,-84.004135,OHS7710,0,0,1.946,99.576
10.431368,-84.004227,OHS7711,1,2,0,72.024
10.431286,-84.004561,OHS7712,0,0,0,36.202
10.43129,-84.004542,OHS7713,0,0,0,38.202
10.431313,-84.004775,OHS7714,0,0,17.927,17.865
10.431292,-84.004729,OHS7715,0,0,18.1,20.949
10.431302,-84.004644,OHS7716,0,0,8.755,29.435
10.431292,-84.004637,OHS7717,0,0,8.022,29.497
10.431345,-84.004063,OHS7718,0,0,0,85.95
10.431453,-84.003755,OHS7719,0,0,0,120.648
10.43214703,-84.00476396,OHS772,,0,50.56957027,53.42811087
10.431471,-84.003732,OHS7720,0,0,0,123.85
10.433716,-84.007693,OHS7721,0,0,135.864,135.869
10.433772,-84.007678,OHS7722,0,0,129.941,129.969
10.433771,-84.007674,OHS7723,0,0,129.762,129.786
10.433771,-84.007665,OHS7724,1,2,129.163,129.179
10.433794,-84.007665,OHS7725,0,0,127.141,127.172
10.433791,-84.007677,OHS7726,1,2,128.203,128.243
10.433985,-84.008108,OHS7727,0,0,141.413,141.412
10.433964,-84.008069,OHS7728,0,0,140.442,140.506
10.433992,-84.008012,OHS7729,0,0,134.083,134.139
10.43164697,-84.00546703,OHS773,,0,5.482055379,5.524760562
10.435828,-84.009173,OHS7730,0,0,127.685,127.717
10.43584,-84.009128,OHS7731,1,2,122.588,122.621
10.435882,-84.009208,OHS7732,0,0,130.259,130.263
10.430657,-84.010304,OHS7733,0,0,325.669,537.353
10.430636,-84.01043,OHS7734,0,0,339.647,550.994
10.43037,-84.011491,OHS7735,0,0,458.735,668.683
10.43052,-84.01132,OHS7736,1,2,438.008,644.81
10.43053,-84.011379,OHS7737,0,0,444.311,650.298
10.430516,-84.011406,OHS7738,1,2,447.423,653.629
10.42966,-84.010147,OHS7739,0,0,322.402,563.451
10.43177202,-84.00562897,OHS774,,2,1.15827005,15.97481779
10.42966,-84.010143,OHS7740,0,0,321.971,563.051
10.4297,-84.01015,OHS7741,0,0,321.928,561.944
10.429639,-84.010032,OHS7742,0,0,310.49,552.845
10.429697,-84.010103,OHS7743,0,0,316.915,557.373
10.429723,-84.010118,OHS7744,0,0,318.038,557.707
10.429734,-84.010132,OHS7745,0,0,319.35,558.601
10.429611,-84.01008,OHS7746,0,0,316.273,558.83
10.429383,-84.009782,OHS7747,0,0,291.272,536.286
10.429419,-84.009701,OHS7748,0,0,281.596,526.58
10.429406,-84.009661,OHS7749,0,0,277.884,522.963
10.43160397,-84.00545002,OHS775,,0,5.730559105,5.783674406
10.429364,-84.009654,OHS7750,0,0,278.674,523.881
10.42925,-84.009723,OHS7751,0,0,290.166,535.519
10.430415,-84.003609,OHS7752,1,2,5.425,62.824
10.43153,-84.00574,OHS7753,0,0,0,38.119
10.431741,-84.00565,OHS7754,0,0,0,19.521
10.438211,-84.013122,OHS7755,0,0,186.639,186.672
10.438199,-84.013122,OHS7756,1,2,187.91,187.942
10.438182,-84.013131,OHS7757,0,0,189.435,189.46
10.438248,-84.013339,OHS7758,0,0,177.11,177.078
10.438259,-84.013326,OHS7759,0,0,176.184,176.137
10.431668,-84.00561598,OHS776,,0,0,19.41305381
10.438262,-84.013326,OHS7760,1,2,175.858,175.811
10.438195,-84.013324,OHS7761,0,0,183.182,183.145
10.431516,-84.003866,OHS7762,0,0,9.664,114.249
10.438655,-84.013444,OHS7763,0,0,130.689,130.72
10.439088,-84.013105,OHS7764,0,0,97.058,97.066
10.439352,-84.012658,OHS7765,1,2,90.289,90.364
10.439124,-84.012999,OHS7766,0,0,98.098,98.181
10.43914,-84.012982,OHS7767,0,0,97.272,97.306
10.43915,-84.012979,OHS7768,0,0,96.412,96.421
10.439149,-84.012983,OHS7769,0,0,96.326,96.348
10.43178996,-84.00554004,OHS777,,0,6.293563223,6.308978237
10.43915,-84.012934,OHS7770,0,0,98.379,98.422
10.439136,-84.012985,OHS7771,0,0,97.531,97.582
10.430971,-84.004355,OHS7772,0,0,1.606,36.42
10.430979,-84.004356,OHS7773,1,2,0.913,36.82
10.431018,-84.004287,OHS7774,1,2,0,45.507
10.431867,-84.006904,OHS7775,0,0,54.517,141.413
10.431869,-84.00691,OHS7776,0,0,55.071,141.962
10.431849,-84.006904,OHS7777,0,0,52.872,142.066
10.431755,-84.006919,OHS7778,0,0,45.301,147.069
10.431767,-84.005675,OHS7779,0,0,0,20.779
10.43170799,-84.00557701,OHS778,,0,0,13.68306607
10.431901,-84.005603,OHS7780,0,0,7.45,7.473
10.431833,-84.005535,OHS7781,0,0,3.798,3.788
10.430969,-84.00436,OHS7783,0,0,2.084,35.841
10.43095,-84.00431,OHS7784,1,2,0.966,39.225
10.43097,-84.004315,OHS7785,1,2,0,40.007
10.430965,-84.004334,OHS7786,0,0,0.95,37.967
10.430975,-84.004345,OHS7787,1,2,0.65,37.578
10.43098,-84.004351,OHS7788,1,2,0.529,37.337
10.431296,-84.004649,OHS7789,0,0,9.323,28.618
10.43091103,-84.02727599,OHS779,,0,114.0889569,114.0137708
10.431332,-84.004646,OHS7790,0,0,9.227,31.014
10.431332,-84.004646,OHS7791,0,0,9.227,31.014
10.432377,-84.0047,OHS7792,1,2,67.154,67.159
10.432397,-84.004734,OHS7793,0,0,64.218,64.177
10.432448,-84.004871,OHS7794,1,2,51.207,51.19
10.432448,-84.004882,OHS7795,0,0,50.036,50.018
10.432658,-84.004777,OHS7796,0,0,66.803,66.747
10.432545,-84.004849,OHS7797,0,0,56.12,56.091
10.432715,-84.004939,OHS7798,1,2,51.137,51.153
10.432738,-84.004962,OHS7799,1,2,49.318,49.319
10.43087499,-84.02727499,OHS780,,0,117.9176731,117.8490786
10.432724,-84.004925,OHS7800,1,2,52.869,52.883
10.432725,-84.004927,OHS7801,0,0,52.683,52.697
10.432699,-84.004845,OHS7802,0,0,60.721,60.688
10.432764,-84.004864,OHS7803,0,0,60.436,60.434
10.433731,-84.00471,OHS7804,1,2,95.589,95.592
10.433486,-84.004639,OHS7805,1,2,100.882,100.889
10.433475,-84.004643,OHS7806,1,2,100.335,100.343
10.433505,-84.00471,OHS7807,1,2,93.322,93.291
10.433509,-84.004679,OHS7808,0,0,96.745,96.713
10.433513,-84.004687,OHS7809,0,0,95.912,95.873
10.42435102,-84.00158596,OHS781,,2,126.1925676,126.2008681
10.433521,-84.004704,OHS7810,0,0,94.136,94.094
10.43349,-84.004741,OHS7811,0,0,89.789,89.777
10.433476,-84.004736,OHS7812,0,0,90.195,90.202
10.433618,-84.004637,OHS7813,1,2,102.417,102.396
10.433508,-84.004733,OHS7814,1,2,90.841,90.804
10.432721,-84.004902,OHS7815,1,2,55.232,55.249
10.432735,-84.004874,OHS7816,1,2,58.586,58.601
10.43282,-84.004736,OHS7817,1,2,75.54,75.522
10.432897,-84.004701,OHS7818,1,2,81.32,81.32
10.432923,-84.004711,OHS7819,0,0,80.956,80.988
10.42418196,-84.00194697,OHS782,,0,156.4822445,156.4903679
10.432927,-84.004688,OHS7820,0,0,83.505,83.538
10.433333,-84.004552,OHS7821,0,0,108.901,108.884
10.433342,-84.004551,OHS7822,1,2,109.1,109.086
10.433356,-84.004539,OHS7823,0,0,110.549,110.54
10.433357,-84.004531,OHS7824,0,0,111.432,111.423
10.43336,-84.004522,OHS7825,1,2,112.445,112.436
10.433359,-84.004581,OHS7826,0,0,105.995,105.988
10.433388,-84.004609,OHS7827,1,2,103.21,103.231
10.433381,-84.004606,OHS7828,1,2,103.484,103.488
10.429349,-84.010227,OHS7829,1,2,338.98,583.475
10.43352099,-84.00692699,OHS783,,0,89.12118399,89.15693857
10.429371,-84.010209,OHS7830,1,2,336.41,580.813
10.429359,-84.010204,OHS7831,0,0,336.25,580.731
10.429363,-84.010171,OHS7832,0,0,332.654,577.169
10.42938,-84.01016,OHS7833,0,0,330.973,575.413
10.4294,-84.01018,OHS7834,0,0,332.481,576.759
10.429416,-84.010211,OHS7835,0,0,335.29,579.393
10.42942,-84.010215,OHS7836,0,0,335.599,579.665
10.429433,-84.010241,OHS7837,0,0,337.985,581.901
10.429431,-84.010245,OHS7838,0,0,338.466,582.387
10.429317,-84.010125,OHS7839,1,2,329.3,574.122
10.43357204,-84.00697502,OHS784,,2,92.97837675,93.01165647
10.429633,-84.010071,OHS7840,0,0,314.81,557.102
10.426008,-84.001315,OHS7841,0,0,97.157,97.165
10.425995,-84.001312,OHS7842,0,0,96.036,96.043
10.426024,-84.001326,OHS7843,0,0,99.187,99.194
10.426014,-84.00131,OHS7844,0,0,97.121,97.128
10.426042,-84.001346,OHS7845,0,0,102.138,102.145
10.426043,-84.001421,OHS7846,0,0,108.842,108.849
10.426005,-84.001412,OHS7847,1,2,105.61,105.618
10.426459,-84.001528,OHS7848,2,4,91.166,91.407
10.426459,-84.001528,OHS7849,2,4,91.166,91.407
10.43112896,-84.00577599,OHS785,,0,0,58.16482907
10.432047,-84.004724,OHS7850,0,0,38.661,54.121
10.431422,-84.004843,OHS7851,0,0,16.1,16.114
10.431422,-84.004843,OHS7852,0,0,16.1,16.114
10.431422,-84.004843,OHS7853,0,0,16.1,16.114
10.432007,-84.004718,OHS7854,0,0,34.334,52.822
10.432057,-84.004733,OHS7855,0,0,40.064,53.721
10.432061,-84.004707,OHS7856,0,0,39.452,56.475
10.432086,-84.004701,OHS7857,0,0,41.881,58.2
10.432073,-84.004713,OHS7858,0,0,40.922,56.467
10.43206,-84.004723,OHS7859,0,0,39.955,54.851
10.43082696,-84.00608503,OHS786,,0,0,101.0004228
10.432062,-84.00472,OHS7860,0,0,40.043,55.244
10.432043,-84.004722,OHS7861,0,0,38.168,54.124
10.432047,-84.004724,OHS7862,0,0,38.661,54.121
10.432568,-84.004889,OHS7863,2,4,52.491,52.467
10.434108,-84.008062,OHS7864,0,0,127.695,127.709
10.434343,-84.008238,OHS7865,0,0,122.561,122.562
10.434343,-84.008238,OHS7866,0,0,122.561,122.562
10.434343,-84.008238,OHS7867,0,0,122.561,122.562
10.43063502,-84.00612904,OHS787,,0,1.319015889,112.9442624
10.43074097,-84.00609601,OHS788,,0,0,105.2712411
10.43070903,-84.00605796,OHS789,,0,0.858371277,102.5908512
10.43071599,-84.00599803,OHS790,,0,4.799950637,96.21314161
10.43067701,-84.00600398,OHS791,,0,7.470562615,98.53993884
10.430719,-84.006065,OHS792,,0,0,102.9119183
10.43072797,-84.00602904,OHS793,,0,1.490356201,98.87634859
10.43052102,-84.00606701,OHS794,,0,0,112.7622736
10.43046503,-84.00604698,OHS795,,4,0,114.2796335
10.43053301,-84.00597498,OHS796,,0,2.442100031,103.5297743
10.430575,-84.00613298,OHS797,,0,0,116.1847896
10.43074801,-84.00601898,OHS798,,0,0.651506087,97.06501122
10.43066796,-84.00610096,OHS799,,0,0.97723264,108.6717279
10.43073904,-84.00607003,OHS800,,0,0,102.6638592
10.43076301,-84.00599401,OHS801,,0,1.345918569,93.92560435
10.43067299,-84.00624597,OHS802,,0,0,123.2824282
10.43067299,-84.00625804,OHS803,,0,0,124.5272034
10.43067601,-84.00600499,OHS804,,0,7.478081418,98.68657263
10.43071004,-84.00602703,OHS805,,0,3.076827967,99.40328863
10.43069998,-84.00603298,OHS806,,0,3.448098738,100.430657
10.43088698,-84.00583299,OHS807,,0,1.700709289,72.71112874
10.43109502,-84.00561104,OHS808,,0,0,42.26449158
10.43108203,-84.00572,OHS809,,0,0,54.04913663
10.43104699,-84.00570399,OHS810,,0,0,53.61133745
10.43100902,-84.00571204,OHS811,,0,0.930100341,55.82109453
10.43102796,-84.005735,OHS812,,0,0,57.51263356
10.43094104,-84.00574003,OHS813,,2,5.014225776,61.1374038
10.43096602,-84.00577297,OHS814,,0,0.598948298,63.68989529
10.43094699,-84.00575101,OHS815,,2,3.747605396,62.07478676
10.43092403,-84.00577004,OHS816,,0,4.248286933,64.85190191
10.43092897,-84.00574397,OHS817,,0,5.78724259,61.97111065
10.43103299,-84.005361,OHS818,,0,18.53393632,18.54279796
10.43104196,-84.00541599,OHS819,,0,16.06806361,23.91213487
10.43104397,-84.00531096,OHS820,,2,12.96090498,12.96301488
10.43099804,-84.00534399,OHS821,,0,18.02317082,18.0852709
10.43111698,-84.00537098,OHS822,,2,16.60700031,16.58994144
10.43108404,-84.00536704,OHS823,,0,17.36156308,17.35980484
10.44178898,-84.01185002,OHS824,,0,116.6734333,116.7149908
