"","date","id","activity","dist_NN","num_NN","lat","lon","anth_dist","riv_dist","edge_type","Rest","Feed","Move","Social"
"1",20181116,"OHB7001","R","0.5",2,10.436361,-84.009357,132.2704346,132.325366,"I",1,0,0,0
"2",20181116,"OHB7001","R","2",1,10.436361,-84.009357,132.2704346,132.325366,"I",1,0,0,0
"3",20181116,"OHB7001","R","2",3,10.436361,-84.009357,132.2704346,132.325366,"I",1,0,0,0
"4",20181116,"OHB7001","R","1",3,10.436361,-84.009357,132.2704346,132.325366,"I",1,0,0,0
"5",20181116,"OHB7001","R","5",1,10.436361,-84.009357,132.2704346,132.325366,"I",1,0,0,0
"6",20181116,"OHB7001","R","7",0,10.436361,-84.009357,132.2704346,132.325366,"I",1,0,0,0
"7",20181116,"OHB7001","R","4",1,10.436361,-84.009357,132.2704346,132.325366,"I",1,0,0,0
"8",20181116,"OHB7001",NA,NA,NA,10.436361,-84.009357,132.2704346,132.325366,"I",NA,NA,NA,NA
"9",20181116,"OHB7001",NA,NA,NA,10.436361,-84.009357,132.2704346,132.325366,"I",NA,NA,NA,NA
"10",20181116,"OHB7002","R","2",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"11",20181116,"OHB7002","R","2",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"12",20181116,"OHB7002","R","2",2,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"13",20181116,"OHB7002","R","2",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"14",20181116,"OHB7002","R","2",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"15",20181116,"OHB7002","R","2",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"16",20181116,"OHB7002","R","2",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"17",20181116,"OHB7002","R","2",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"18",20181116,"OHB7002","R","2",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"19",20181116,"OHB7002","R","3",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"20",20181116,"OHB7002","R","3",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"21",20181116,"OHB7002","R","3",2,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"22",20181116,"OHB7002","R","1",1,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"23",20181116,"OHB7002","R",NA,0,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"24",20181116,"OHB7002","R",NA,0,10.436391,-84.009399,135.668569,135.6840944,"I",1,0,0,0
"25",20181117,"OHB7003","F","2",4,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"26",20181117,"OHB7003","F","0",5,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"27",20181117,"OHB7003","F","2",5,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"28",20181117,"OHB7003","F","2",5,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"29",20181117,"OHB7003","F","2",5,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"30",20181117,"OHB7003","F","1",6,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"31",20181117,"OHB7003","F","1",6,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"32",20181117,"OHB7003","F","1",6,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"33",20181117,"OHB7003","F","2",4,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"34",20181117,"OHB7003","F","1",4,10.436784,-84.009536,122.0810462,122.1514589,"I",0,1,0,0
"35",20181117,"OHB7003",NA,NA,NA,10.436784,-84.009536,122.0810462,122.1514589,"I",NA,NA,NA,NA
"36",20181117,"OHB7003",NA,NA,NA,10.436784,-84.009536,122.0810462,122.1514589,"I",NA,NA,NA,NA
"37",20181117,"OHB7003",NA,NA,NA,10.436784,-84.009536,122.0810462,122.1514589,"I",NA,NA,NA,NA
"38",20181117,"OHB7004","R","3",2,10.436762,-84.00966,128.457974,128.4636574,"I",1,0,0,0
"39",20181117,"OHB7004","R","3",4,10.436762,-84.00966,128.457974,128.4636574,"I",1,0,0,0
"40",20181117,"OHB7004","R","2",4,10.436762,-84.00966,128.457974,128.4636574,"I",1,0,0,0
"41",20181117,"OHB7004","R","1",4,10.436762,-84.00966,128.457974,128.4636574,"I",1,0,0,0
"42",20181117,"OHB7004","R","0.5",4,10.436762,-84.00966,128.457974,128.4636574,"I",1,0,0,0
"43",20181117,"OHB7004",NA,NA,NA,10.436762,-84.00966,128.457974,128.4636574,"I",NA,NA,NA,NA
"44",20181117,"OHB7004","R","1",1,10.436762,-84.00966,128.457974,128.4636574,"I",1,0,0,0
"45",20181117,"OHB7004","R","1",1,10.436762,-84.00966,128.457974,128.4636574,"I",1,0,0,0
"46",20181117,"OHB7004","R","2",2,10.436762,-84.00966,128.457974,128.4636574,"I",1,0,0,0
"47",20181117,"OHB7004",NA,NA,NA,10.436762,-84.00966,128.457974,128.4636574,"I",NA,NA,NA,NA
"48",20181117,"OHB7004",NA,NA,NA,10.436762,-84.00966,128.457974,128.4636574,"I",NA,NA,NA,NA
"49",20181117,"OHB7004",NA,NA,NA,10.436762,-84.00966,128.457974,128.4636574,"I",NA,NA,NA,NA
"50",20181118,"OHB7005","F","10",0,10.437139,-84.010215,108.8100715,108.7961373,"I",0,1,0,0
"51",20181118,"OHB7005","F","10",0,10.437139,-84.010215,108.8100715,108.7961373,"I",0,1,0,0
"52",20181118,"OHB7005","F",NA,NA,10.437139,-84.010215,108.8100715,108.7961373,"I",0,1,0,0
"53",20181118,"OHB7005","F","7",0,10.437139,-84.010215,108.8100715,108.7961373,"I",0,1,0,0
"54",20181118,"OHB7005","F","2",1,10.437139,-84.010215,108.8100715,108.7961373,"I",0,1,0,0
"55",20181118,"OHB7005","F","8",0,10.437139,-84.010215,108.8100715,108.7961373,"I",0,1,0,0
"56",20181118,"OHB7005","F","5",1,10.437139,-84.010215,108.8100715,108.7961373,"I",0,1,0,0
"57",20181118,"OHB7005","F","4",1,10.437139,-84.010215,108.8100715,108.7961373,"I",0,1,0,0
"58",20181118,"OHB7005","R","5",1,10.437139,-84.010215,108.8100715,108.7961373,"I",1,0,0,0
"59",20181118,"OHB7005","R",NA,NA,10.437139,-84.010215,108.8100715,108.7961373,"I",1,0,0,0
"60",20181118,"OHB7005","R",NA,NA,10.437139,-84.010215,108.8100715,108.7961373,"I",1,0,0,0
"61",20181118,"OHB7005","R",NA,NA,10.437139,-84.010215,108.8100715,108.7961373,"I",1,0,0,0
"62",20181118,"OHB7005","R","6",0,10.437139,-84.010215,108.8100715,108.7961373,"I",1,0,0,0
"63",20181118,"OHB7005","R","5",2,10.437139,-84.010215,108.8100715,108.7961373,"I",1,0,0,0
"64",20181118,"OHB7005",NA,NA,NA,10.437139,-84.010215,108.8100715,108.7961373,"I",NA,NA,NA,NA
"65",20181118,"OHB7006","R","5",2,10.437213,-84.010037,93.90055377,93.88931107,"B",1,0,0,0
"66",20181118,"OHB7006","R","4",2,10.437213,-84.010037,93.90055377,93.88931107,"B",1,0,0,0
"67",20181118,"OHB7006","R","4",2,10.437213,-84.010037,93.90055377,93.88931107,"B",1,0,0,0
"68",20181118,"OHB7006","R","4",3,10.437213,-84.010037,93.90055377,93.88931107,"B",1,0,0,0
"69",20181118,"OHB7006","F","4",3,10.437213,-84.010037,93.90055377,93.88931107,"B",0,1,0,0
"70",20181118,"OHB7006","L","2",2,10.437213,-84.010037,93.90055377,93.88931107,"B",0,0,1,0
"71",20181118,"OHB7006","F","5",1,10.437213,-84.010037,93.90055377,93.88931107,"B",0,1,0,0
"72",20181118,"OHB7006","R",NA,NA,10.437213,-84.010037,93.90055377,93.88931107,"B",1,0,0,0
"73",20181118,"OHB7006","R",NA,NA,10.437213,-84.010037,93.90055377,93.88931107,"B",1,0,0,0
"74",20181118,"OHB7006",NA,NA,NA,10.437213,-84.010037,93.90055377,93.88931107,"B",NA,NA,NA,NA
"75",20181118,"OHB7006",NA,NA,NA,10.437213,-84.010037,93.90055377,93.88931107,"B",NA,NA,NA,NA
"76",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"77",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"78",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"79",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"80",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"81",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"82",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"83",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"84",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"85",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"86",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"87",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"88",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"89",20181118,"OHB7007","R","2",2,10.437121,-84.010105,106.0878173,106.1431548,"I",1,0,0,0
"90",20181118,"OHB7007",NA,NA,NA,10.437121,-84.010105,106.0878173,106.1431548,"I",NA,NA,NA,NA
"91",20181118,"OHB7008","F","2",3,10.436884,-84.009785,119.6990964,119.7080068,"I",0,1,0,0
"92",20181118,"OHB7008","F","2",2,10.436884,-84.009785,119.6990964,119.7080068,"I",0,1,0,0
"93",20181118,"OHB7008","F","2",2,10.436884,-84.009785,119.6990964,119.7080068,"I",0,1,0,0
"94",20181118,"OHB7008","F","2",1,10.436884,-84.009785,119.6990964,119.7080068,"I",0,1,0,0
"95",20181118,"OHB7008","F","2",1,10.436884,-84.009785,119.6990964,119.7080068,"I",0,1,0,0
"96",20181118,"OHB7008","F","3",1,10.436884,-84.009785,119.6990964,119.7080068,"I",0,1,0,0
"97",20181118,"OHB7008","F","3",1,10.436884,-84.009785,119.6990964,119.7080068,"I",0,1,0,0
"98",20181118,"OHB7008","R","3",1,10.436884,-84.009785,119.6990964,119.7080068,"I",1,0,0,0
"99",20181118,"OHB7008","R","3",1,10.436884,-84.009785,119.6990964,119.7080068,"I",1,0,0,0
"100",20181118,"OHB7008","F","3",1,10.436884,-84.009785,119.6990964,119.7080068,"I",0,1,0,0
"101",20181118,"OHB7008","R","4",2,10.436884,-84.009785,119.6990964,119.7080068,"I",1,0,0,0
"102",20181118,"OHB7008","R","4",2,10.436884,-84.009785,119.6990964,119.7080068,"I",1,0,0,0
"103",20181118,"OHB7008","R","4",2,10.436884,-84.009785,119.6990964,119.7080068,"I",1,0,0,0
"104",20181118,"OHB7008","R","4",2,10.436884,-84.009785,119.6990964,119.7080068,"I",1,0,0,0
"105",20181118,"OHB7008",NA,NA,NA,10.436884,-84.009785,119.6990964,119.7080068,"I",NA,NA,NA,NA
"106",20181118,"OHB7009","R","3",2,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"107",20181118,"OHB7009","R","3",2,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"108",20181118,"OHB7009","R","3",3,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"109",20181118,"OHB7009","R","3",3,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"110",20181118,"OHB7009","R","3",4,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"111",20181118,"OHB7009","R","3",4,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"112",20181118,"OHB7009","R","3",4,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"113",20181118,"OHB7009","R","3",4,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"114",20181118,"OHB7009","R","3",4,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"115",20181118,"OHB7009","R","3",4,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"116",20181118,"OHB7009","R","3",4,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"117",20181118,"OHB7009","R","3",4,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"118",20181118,"OHB7009","R","3",4,10.43672,-84.009838,138.7621223,138.7696157,"I",1,0,0,0
"119",20181118,"OHB7010","R","0.5",4,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"120",20181118,"OHB7010","R","0.5",4,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"121",20181118,"OHB7010","R","0.5",4,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"122",20181118,"OHB7010","R","0.5",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"123",20181118,"OHB7010","R","0",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"124",20181118,"OHB7010","R","0.5",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"125",20181118,"OHB7010","R","0.5",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"126",20181118,"OHB7010","R","0.5",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"127",20181118,"OHB7010","R","0.5",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"128",20181118,"OHB7010","R","0.5",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"129",20181118,"OHB7010","R","0.5",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"130",20181118,"OHB7010","R","0",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"131",20181118,"OHB7010","R","0",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"132",20181118,"OHB7010","R","0",5,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"133",20181118,"OHB7010","R","0",4,10.43668,-84.009705,138.6089144,138.618307,"I",1,0,0,0
"134",20181119,"OHB7011","R","3",1,10.424595,-84.00812,624.0327319,656.8441318,"I",1,0,0,0
"135",20181119,"OHB7011","R","3",2,10.424595,-84.00812,624.0327319,656.8441318,"I",1,0,0,0
"136",20181119,"OHB7011","R","3",2,10.424595,-84.00812,624.0327319,656.8441318,"I",1,0,0,0
"137",20181119,"OHB7011","L","1",2,10.424595,-84.00812,624.0327319,656.8441318,"I",0,0,1,0
"138",20181119,"OHB7011","R","2",2,10.424595,-84.00812,624.0327319,656.8441318,"I",1,0,0,0
"139",20181119,"OHB7011","R","2",3,10.424595,-84.00812,624.0327319,656.8441318,"I",1,0,0,0
"140",20181119,"OHB7011",NA,NA,NA,10.424595,-84.00812,624.0327319,656.8441318,"I",NA,NA,NA,NA
"141",20181119,"OHB7012","R",NA,NA,10.436696,-84.009796,139.8779003,140.0053612,"I",1,0,0,0
"142",20181119,"OHB7012","F",NA,NA,10.436696,-84.009796,139.8779003,140.0053612,"I",0,1,0,0
"143",20181119,"OHB7012","R",NA,NA,10.436696,-84.009796,139.8779003,140.0053612,"I",1,0,0,0
"144",20181119,"OHB7012","L",NA,NA,10.436696,-84.009796,139.8779003,140.0053612,"I",0,0,1,0
"145",20181119,"OHB7012","L",NA,NA,10.436696,-84.009796,139.8779003,140.0053612,"I",0,0,1,0
"146",20181119,"OHB7012","L",NA,NA,10.436696,-84.009796,139.8779003,140.0053612,"I",0,0,1,0
"147",20181120,"OHB7013","R",NA,0,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"148",20181120,"OHB7013","R","1",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"149",20181120,"OHB7013","R","1",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"150",20181120,"OHB7013","R","1",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"151",20181120,"OHB7013","R","1",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"152",20181120,"OHB7013","R","1",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"153",20181120,"OHB7013","R","1",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"154",20181120,"OHB7013","R","0.5",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"155",20181120,"OHB7013","R","0.5",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"156",20181120,"OHB7013","R","0.5",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"157",20181120,"OHB7013","R","0.5",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"158",20181120,"OHB7013","R","0.5",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"159",20181120,"OHB7013","R","0.5",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"160",20181120,"OHB7013","R","0.5",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"161",20181120,"OHB7013","R","0.5",1,10.43746,-84.009508,49.79604652,49.83997994,"B",1,0,0,0
"162",20181120,"OHB7014","R","0",1,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"163",20181120,"OHB7014","R","0",1,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"164",20181120,"OHB7014","R","0",1,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"165",20181120,"OHB7014","R","1",1,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"166",20181120,"OHB7014","R","0.5",1,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"167",20181120,"OHB7014","R","0.5",2,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"168",20181120,"OHB7014","R","1",4,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"169",20181120,"OHB7014","R","0.5",2,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"170",20181120,"OHB7014","R","0.5",2,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"171",20181120,"OHB7014","R","0.5",2,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"172",20181120,"OHB7014","R","0",2,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"173",20181120,"OHB7014","R","0",2,10.437432,-84.009536,53.69482456,53.74873089,"B",1,0,0,0
"174",20181120,"OHB7014","L","2",2,10.437432,-84.009536,53.69482456,53.74873089,"B",0,0,1,0
"175",20181120,"OHB7014",NA,NA,NA,10.437432,-84.009536,53.69482456,53.74873089,"B",NA,NA,NA,NA
"176",20181120,"OHB7015","L","3",2,10.437538,-84.009462,40.02690916,40.0559609,"B",0,0,1,0
"177",20181120,"OHB7015","L",NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",0,0,1,0
"178",20181120,"OHB7015","L",NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",0,0,1,0
"179",20181120,"OHB7015","L",NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",0,0,1,0
"180",20181120,"OHB7015",NA,NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",NA,NA,NA,NA
"181",20181120,"OHB7015","L",NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",0,0,1,0
"182",20181120,"OHB7015","R",NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",1,0,0,0
"183",20181120,"OHB7015","R","3",3,10.437538,-84.009462,40.02690916,40.0559609,"B",1,0,0,0
"184",20181120,"OHB7015","R","3",3,10.437538,-84.009462,40.02690916,40.0559609,"B",1,0,0,0
"185",20181120,"OHB7015","L","2",3,10.437538,-84.009462,40.02690916,40.0559609,"B",0,0,1,0
"186",20181120,"OHB7015",NA,NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",NA,NA,NA,NA
"187",20181120,"OHB7015","F",NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",0,1,0,0
"188",20181120,"OHB7015",NA,NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",NA,NA,NA,NA
"189",20181120,"OHB7015",NA,NA,NA,10.437538,-84.009462,40.02690916,40.0559609,"B",NA,NA,NA,NA
"190",20181120,"OHB7016","R",NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",1,0,0,0
"191",20181120,"OHB7016",NA,NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",NA,NA,NA,NA
"192",20181120,"OHB7016","O",NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",0,0,0,0
"193",20181120,"OHB7016","O",NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",0,0,0,0
"194",20181120,"OHB7016","O",NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",0,0,0,0
"195",20181120,"OHB7016","O",NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",0,0,0,0
"196",20181120,"OHB7016","O",NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",0,0,0,0
"197",20181120,"OHB7016",NA,NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",NA,NA,NA,NA
"198",20181120,"OHB7016",NA,NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",NA,NA,NA,NA
"199",20181120,"OHB7016",NA,NA,NA,10.437445,-84.009536,52.30499742,52.38276371,"B",NA,NA,NA,NA
"200",20181120,"OHB7017","R","0",2,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"201",20181120,"OHB7017","R","4",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"202",20181120,"OHB7017","R","4",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"203",20181120,"OHB7017","R","4",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"204",20181120,"OHB7017","R","4",NA,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"205",20181120,"OHB7017","R","4",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"206",20181120,"OHB7017","R","4",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"207",20181120,"OHB7017","R","4",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"208",20181120,"OHB7017","R","4",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"209",20181120,"OHB7017","R","1",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"210",20181120,"OHB7017","R","1",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"211",20181120,"OHB7017","R","1",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"212",20181120,"OHB7017","R","1",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"213",20181120,"OHB7017","R","1",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"214",20181120,"OHB7017","R","0.5",1,10.437378,-84.009312,52.06016791,52.10464784,"B",1,0,0,0
"215",20181120,"OHB7018","R","4",3,10.438279,-84.00826,40.57672082,40.51157523,"B",1,0,0,0
"216",20181120,"OHB7018","R","4",3,10.438279,-84.00826,40.57672082,40.51157523,"B",1,0,0,0
"217",20181120,"OHB7018","R","2",3,10.438279,-84.00826,40.57672082,40.51157523,"B",1,0,0,0
"218",20181120,"OHB7018","R","2",3,10.438279,-84.00826,40.57672082,40.51157523,"B",1,0,0,0
"219",20181120,"OHB7018","R",NA,NA,10.438279,-84.00826,40.57672082,40.51157523,"B",1,0,0,0
"220",20181120,"OHB7018","R","3",6,10.438279,-84.00826,40.57672082,40.51157523,"B",1,0,0,0
"221",20181120,"OHB7018","R","3",2,10.438279,-84.00826,40.57672082,40.51157523,"B",1,0,0,0
"222",20181120,"OHB7018","R","3",2,10.438279,-84.00826,40.57672082,40.51157523,"B",1,0,0,0
"223",20181120,"OHB7018","F","2",2,10.438279,-84.00826,40.57672082,40.51157523,"B",0,1,0,0
"224",20181120,"OHB7018","F","2",2,10.438279,-84.00826,40.57672082,40.51157523,"B",0,1,0,0
"225",20181120,"OHB7018","F",NA,2,10.438279,-84.00826,40.57672082,40.51157523,"B",0,1,0,0
"226",20181120,"OHB7018","F",NA,2,10.438279,-84.00826,40.57672082,40.51157523,"B",0,1,0,0
"227",20181120,"OHB7018","F","2",2,10.438279,-84.00826,40.57672082,40.51157523,"B",0,1,0,0
"228",20181120,"OHB7018","F","2",2,10.438279,-84.00826,40.57672082,40.51157523,"B",0,1,0,0
"229",20181120,"OHB7018","F","3",2,10.438279,-84.00826,40.57672082,40.51157523,"B",0,1,0,0
"230",20181121,"OHB7019","R","2",1,10.437326,-84.009254,55.5809974,55.61599699,"B",1,0,0,0
"231",20181121,"OHB7019","R","0",2,10.437326,-84.009254,55.5809974,55.61599699,"B",1,0,0,0
"232",20181121,"OHB7019","L","2",2,10.437326,-84.009254,55.5809974,55.61599699,"B",0,0,1,0
"233",20181121,"OHB7019","L",NA,NA,10.437326,-84.009254,55.5809974,55.61599699,"B",0,0,1,0
"234",20181121,"OHB7019",NA,NA,NA,10.437326,-84.009254,55.5809974,55.61599699,"B",NA,NA,NA,NA
"235",20181122,"OHB7020","R","2",1,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"236",20181122,"OHB7020","R","2",1,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"237",20181122,"OHB7020","R","3",1,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"238",20181122,"OHB7020","R","3",1,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"239",20181122,"OHB7020","R","3",1,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"240",20181122,"OHB7020","R","3",1,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"241",20181122,"OHB7020","R","3",1,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"242",20181122,"OHB7020","R","3",1,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"243",20181122,"OHB7020","R","3",2,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"244",20181122,"OHB7020","R","3",2,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"245",20181122,"OHB7020","R","3",2,10.423863,-84.001905,144.523914,144.5319674,"I",1,0,0,0
"246",20181122,"OHB7020",NA,NA,NA,10.423863,-84.001905,144.523914,144.5319674,"I",NA,NA,NA,NA
"247",20181122,"OHB7020",NA,NA,NA,10.423863,-84.001905,144.523914,144.5319674,"I",NA,NA,NA,NA
"248",20181122,"OHB7020",NA,NA,NA,10.423863,-84.001905,144.523914,144.5319674,"I",NA,NA,NA,NA
"249",20181122,"OHB7020",NA,NA,NA,10.423863,-84.001905,144.523914,144.5319674,"I",NA,NA,NA,NA
"250",20181122,"OHB7021","R",NA,0,10.423982,-84.001909,148.0250806,148.0328823,"I",1,0,0,0
"251",20181122,"OHB7021","R",NA,0,10.423982,-84.001909,148.0250806,148.0328823,"I",1,0,0,0
"252",20181122,"OHB7021","R",NA,0,10.423982,-84.001909,148.0250806,148.0328823,"I",1,0,0,0
"253",20181122,"OHB7021","R",NA,0,10.423982,-84.001909,148.0250806,148.0328823,"I",1,0,0,0
